OTA,Product ID,Activity Title,Main POI,Language,Tour Type,Group size,Meals,Departure City,Departure time,Travel Date,Check Date_Time (GMT+8),Lowest_Price_AID,Price_USD,Price_Destination_Local,Supplier,Package,Rating,Review Count,Order Count,Notes (platform extras),SKU Review
Klook,118928,Kimono Rental Experience (Kyoto / Provided by Kimono Rental Kanwa Kiyomizu Temple),kiyomizu temple,English,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:11:32.153Z,https://www.klook.com/en-US/activity/118928-kimono-rental-experience-in-kyoto-by-kanwa-kiyomizu-temple-shop/,18.19,$18.19,Kimono Rental Kanwa Yasa,Women's Kimono — Women's Kimono,4.8,215,3000,"screenshot_path=data/screenshots/klook-118928.png; image_count=10; first_image=https://res.klook.com/image/upload/w_1265,h_791,c_fill,q_85/w_80,x_15,y_15,g_…; section_titles=(7 items)",unverified
Klook,118928,Kimono Rental Experience (Kyoto / Provided by Kimono Rental Kanwa Kiyomizu Temple),kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:11:32.153Z,https://www.klook.com/en-US/activity/118928-kimono-rental-experience-in-kyoto-by-kanwa-kiyomizu-temple-shop/,18.19,$18.19,Kimono Rental Kanwa Yasa,Women's Kimono — Women's Kimono,4.8,215,3000,"screenshot_path=data/screenshots/klook-118928.png; image_count=10; first_image=https://res.klook.com/image/upload/w_1265,h_791,c_fill,q_85/w_80,x_15,y_15,g_…; section_titles=(7 items)",unverified
Klook,118928,Kimono Rental Experience (Kyoto / Provided by Kimono Rental Kanwa Kiyomizu Temple),kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:11:32.153Z,https://www.klook.com/en-US/activity/118928-kimono-rental-experience-in-kyoto-by-kanwa-kiyomizu-temple-shop/,18.19,$18.19,Kimono Rental Kanwa Yasa,Women's Kimono — Women's Kimono,4.8,215,3000,"screenshot_path=data/screenshots/klook-118928.png; image_count=10; first_image=https://res.klook.com/image/upload/w_1265,h_791,c_fill,q_85/w_80,x_15,y_15,g_…; section_titles=(7 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Furisode — Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Hakama — Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Homon Visit Kimono/Premium Furisode — Homon Visit Kimono/Premium Furisode,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Komon Kimono — Komon Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Multilingual,Private,-,,Kyoto,,2026-04-27,2026-04-26T02:10:13.844Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.35,$16.35,Kimono Rental Kanwa Yasa,Men's Hakama — Men's Hakama,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Chinese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Kimono — Men's Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Japanese,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Kimono — Men's Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
Klook,87650,"Kiyomizu-dera Temple Kimono Rental Experience (Provided by Rental Kimono First, Kyoto)",kiyomizu temple,Korean,Private,-,,Kyoto,,2026-04-22,2026-04-21T11:05:03.226Z,https://www.klook.com/en-US/activity/87650-japanese-kimino-dressing-experience-kyoto-kiyomizudera/,16.39,$16.39,Kimono Rental Kanwa Yasa,Men's Kimono — Men's Kimono,4.9,1900,10000,"screenshot_path=data/screenshots/klook-87650.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_126,z_0.1/w_126…; section_titles=(5 items)",unverified
